session_id,target
450,4.895472045889216e-05
451,0.00022147548990116779
452,0.0007135718330831811
453,8.395669456155376e-05
454,5.35008329947902e-08
455,0.0001405522258008395
456,2.834353034854795e-06
457,0.00045149578903260813
458,2.56181344890732e-05
459,0.0005186878016351788
460,0.07272895157735686
461,0.0003686749744687223
462,1.1454654040465798e-06
463,1.924794191332756e-07
464,0.00026034618400181525
465,0.0014931432354895848
466,7.779294524900605e-06
467,8.981227422981115e-05
468,1.7021092726194214e-05
469,0.002245557497921802
470,0.005278699286028521
471,0.006931920145064355
472,1.5281607553200518e-08
473,0.00040294218656190134
474,3.106214679485272e-07
475,0.012662277378466933
476,1.7597281465063624e-08
477,0.0006416562756608503
478,6.820419373076322e-05
479,0.28902789641458615
480,9.144926809441351e-06
481,0.002982902012560724
482,0.007964703378285733
483,0.0021195218025274985
484,0.0005231228730644575
485,0.004927480412932227
486,2.7267463110456374e-05
487,0.0009474116322237646
488,3.753377305350392e-05
489,0.0002357769953741379
490,5.022450664930247e-07
491,0.001845072639708551
492,0.0002855857189247894
493,0.00018931545633711007
494,2.9454204733027146e-06
495,2.3640681655302066e-05
496,0.0197598733497798
497,0.00017440166647452856
498,0.0013016768079620316
499,2.7208132247223485e-13
500,0.0009042149447071024
501,0.08394007538729978
502,0.055804407175744516
503,0.019264972478669026
504,0.00032554746158502555
505,7.6513718998147e-05
506,3.0750768679097494e-06
507,0.0010786205539119558
508,0.00012726759914011415
509,3.5317015151108877e-06
510,0.0009476566500696003
511,1.129320042403348e-09
512,6.785152282399261e-05
513,1.1851732229576037e-06
514,0.005831286278230167
515,0.007551348734648722
516,0.00586572529329358
517,0.005947951876656777
518,1.993011445846518e-05
519,0.02520622249347676
520,0.00025819680482639664
521,0.06055710999946347
522,0.06365397041628232
523,1.8077884352717239e-06
524,0.0006246634671865214
525,0.06998097262306137
526,5.533685154293632e-05
527,0.00046878613170043133
528,0.008017558006341016
529,0.003483159589111608
530,1.97468370816355e-06
531,0.00010638201321472392
532,0.006477209800190531
533,3.4404181192195136e-09
534,0.014647124570413478
535,2.4011983947469933e-08
536,0.05588009948334204
537,0.00012903819687103423
538,0.0028341240071777787
539,0.0003817238903298101
540,3.7314922313763622e-06
541,0.00013676975140725154
542,0.007756741102623167
543,0.0003104969909553152
544,0.006743347726745813
545,2.2847541937736698e-05
546,0.0002273725281832163
547,0.0015767240831493041
548,1.4290279329056653e-06
549,0.0010120920743634137
550,7.219164055104359e-05
551,0.011595705792187114
552,0.2629059274635562
553,4.4500792475160895e-08
554,3.1698842467785954e-06
555,1.052176051190955e-07
556,0.004224358417502127
557,0.0036978403853069955
558,2.9459811139610395e-05
559,1.2801553465316937e-05
560,0.01806098404543424
561,2.5919706236927738e-05
562,0.0007966710918320906
563,0.0015853394975193546
564,0.00015028785504256754
565,0.0004079536799465535
566,4.314574150977329e-05
567,0.00010002754789407006
568,0.0012473536073321961
569,0.000426784619109103
570,0.0027161900724329362
571,0.0002678943720481798
572,0.0776769688441004
573,8.784726022332072e-08
574,2.405375940200671e-05
575,3.4404181192195136e-09
576,0.0010639379573642465
577,0.0045659975444644315
578,1.5557630906279148e-07
579,2.905588171940256e-05
580,3.1623745473640356e-05
581,0.003183882831918714
582,3.4086084586340917e-06
583,0.0003554411432371229
584,0.08068696858006223
585,2.627188475819235e-05
586,0.012045763627922323
587,0.0004321866802672063
588,0.0003291437941327626
589,0.025073751503966672
590,1.5557630906279148e-07
591,1.7557543639046508e-05
592,3.4404181192195136e-09
593,1.876740484425606e-09
594,1.9501137811065916e-06
595,0.00010995423887016921
596,0.0008755562763784398
597,0.00013539671451784458
598,1.97468370816355e-06
599,5.014905462131051e-06
600,0.0018925099429691684
601,0.00034639214444616195
602,0.014549319267903815
603,4.123790283530475e-06
604,8.115622002207752e-06
605,0.003029450440873574
606,0.0014700333518966211
607,0.0007073627538186871
608,0.00011386409609359504
609,0.0001931025977729392
610,2.885737655075746e-07
611,0.001683202083716213
612,0.018212533077261724
613,5.54269173570373e-07
614,0.00017612431232479582
615,5.27032543672571e-05
616,4.47322722706022e-05
617,3.1872028486052603e-05
618,9.809001940974573e-06
619,0.00023635220207120664
620,0.06249892870467393
621,0.00043610914189996016
622,0.18968187966423217
623,0.0001312905976974811
624,3.4404181192195136e-09
625,0.03636786323965183
626,0.0011330790253705108
627,1.723056757447339e-06
628,9.874518398099404e-10
629,1.6131113706510806e-05
630,5.54269173570373e-07
631,8.70085627049421e-06
632,0.0005405162678239969
633,0.02020747286421182
634,0.0005251876626212494
635,8.784726022332072e-08
636,0.0024650083031341695
637,7.939102124168116e-05
638,0.00040294218656190134
639,1.3885493464067443e-08
640,4.202652228527334e-08
641,8.034108695853854e-05
642,0.0011594931445400747
643,0.03030373327940572
644,0.0009631910184469525
645,0.09153962767290506
646,0.00020127406924584412
647,0.0001490520017583663
648,1.910714277784273e-05
649,0.00017840883272621577
650,0.0006350632026008448
651,0.002449025693801872
652,0.07561814521744638
653,0.0002795575191118714
654,1.869227634008197e-05
655,0.007989927247872886
656,0.022970201664438878
657,5.9011917292560234e-09
658,3.784763280393028e-05
659,8.994211837275452e-05
660,0.00010021474252057721
661,7.123944751784491e-06
662,1.2257126182167335e-08
663,2.994502935439983e-07
664,0.00023963150846886139
665,8.058210394257077e-07
666,0.001296785679397446
667,0.016424930791087623
668,0.04545547226793112
669,4.854270288608523e-05
670,2.8708806629282035e-06
671,0.00691875800254136
672,0.041688336094021096
673,0.0570981021656154
674,0.0005135854841727727
675,0.005691401180623643
676,0.006664793380888912
677,0.011048441235773625
678,0.017472660310222144
679,1.738480149088961e-08
680,0.005253130584022681
681,0.0007575058784912696
682,2.8708806629282035e-06
683,0.0006246597590589366
684,0.07896839314730175
685,8.336800116705202e-05
686,0.011333765744132735
687,8.336800116705202e-05
688,0.029877317277164347
689,0.012030163731917832
690,0.01624130104617052
691,2.183390051354106e-05
692,5.066571278142101e-06
693,0.001352175084179684
694,0.0001125968506151778
695,9.499288738243416e-05
696,1.0215929519316146e-05
697,0.00029599387975124585
698,0.00040294218656190134
699,0.0003060822785466107
700,0.002184009751895539
701,1.672164954728006e-05
702,2.186973095023543e-05
703,0.008017558006341016
704,0.006138615701394954
705,0.00040294218656190134
706,0.00021276511021213528
707,0.000140696527624575
708,0.0010513842653386274
709,0.09564022128241023
710,8.139285229302534e-05
711,4.559340849529387e-05
712,0.0010236432699383966
713,5.930347172769155e-05
714,0.006467711235602511
715,1.1572052780644434e-05
716,0.00415256571612974
717,0.00012750948093222204
718,0.008425715354247115
719,0.000426784619109103
720,2.9737702001905186e-07
721,2.42421580466544e-06
722,0.00043562029711820364
723,0.004553542333960604
724,0.0008953541957025157
725,1.2614444451419946e-06
726,0.002263211428156352
727,0.004091715827003809
728,0.01106234601391019
729,0.001031679383149694
730,0.008303583881537097
731,0.0005366098365755441
732,0.000262622237717422
733,7.630596364396824e-08
734,1.7305766969374683e-05
735,0.022696081097643157
736,1.0611786688156655e-10
737,3.4286460667723406e-05
738,5.735836808501211e-05
739,6.219942708668043e-06
740,0.001059965022576205
741,0.00028786921886275057
742,0.00271524289603092
743,0.0015636243162146586
744,9.978507770324747e-07
745,0.0010488297461314947
746,0.0678185532566476
747,1.3088986570494721e-05
748,0.0001813411700742212
749,0.050825175009073416
750,0.0006246597590589366
751,1.8391636455071428e-06
752,1.7763467037177795e-06
753,7.081724122356529e-05
754,1.97468370816355e-06
755,4.084003034011218e-05
756,0.002598574260124284
757,0.006927394826553531
758,4.730434313476376e-05
759,6.052222010270831e-05
760,0.0004008695433157098
761,0.000582288647617701
762,0.0007660073891799638
763,0.0021271127740373017
764,0.0017008552024120316
765,0.024523181385888902
766,1.0804269242750293e-05
767,0.0011376946823110896
768,0.00010811404648613072
769,1.953466426913515e-05
770,0.039884987301574415
771,0.0016296495080726882
772,3.2807068965701647e-07
773,0.00043562029711820364
774,0.00019429717423571517
775,0.000131107073153028
776,0.00552862211812871
777,0.03376578413057667
778,5.990273873154787e-06
779,5.9011917292560234e-09
780,0.0003147016733767532
781,0.03726890172522948
782,0.06632098763380784
783,0.0008161724010706832
784,0.0007076854230108421
785,5.77036255576746e-05
786,0.005859317742724574
787,0.0001092768797023667
788,3.4309641693057245e-05
789,9.717309527315303e-05
790,6.969956416981865e-05
791,0.00020576682370276395
792,0.00044463881788912364
793,0.00027503201283438403
794,0.0013515951852545109
795,0.007912676281923747
796,1.9042391324100865e-06
797,0.00032302489260834324
798,1.9747286704577197e-07
799,4.105918942880058e-09
800,0.0005333524935263613
801,1.7598678271194364e-05
802,0.00037122608912757153
803,5.298568107346727e-05
804,0.010105811845571615
805,0.002375387105712108
806,9.400411078392017e-13
807,3.092089473890483e-05
808,4.199350374991919e-08
809,0.5608280265445094
810,5.932141871141481e-05
811,5.206115966450704e-08
812,0.00030763670877609627
813,9.166391731307877e-06
814,0.004941068865344709
815,0.0057227324504999155
816,0.006211579660379697
817,0.005267440651785161
818,0.0009420305181074203
819,0.0001077304410709537
820,0.014853374571686749
821,0.06069413207412858
822,0.003698452868853621
823,0.0570981021656154
824,0.00030017449238842236
825,0.00043562029711820364
826,5.946684899017345e-05
827,0.0012113966660940267
828,0.00040294218656190134
829,0.0003826704359163645
830,0.0003896538844377757
831,0.023507901950072175
832,2.616880444066908e-05
833,0.00016999457090822667
834,1.971401539469033e-05
835,0.0001817758663461562
836,2.725303635688459e-06
837,0.0010033264687108916
838,6.371068517746546e-08
839,6.405123760024082e-05
840,5.9841341053172295e-06
841,4.1759416332363305e-06
842,0.00013807188389039027
843,0.014964503028089798
844,0.0038778617355754
845,0.0004305885983651437
846,5.0422266007730875e-06
847,5.634649829929415e-06
848,1.585952152704022e-05
849,0.00025990088041731276
850,1.243098496314738e-05
851,4.36682791582116e-08
852,0.000142485086174509
853,0.0006246597590589366
854,2.1772931839952048e-05
855,1.3112544995063087e-05
856,2.7074438329376588e-05
857,8.336800116705202e-05
858,0.000238941553272794
859,0.0019958604959833233
860,1.319493087912726e-05
861,0.0017270239499473242
862,1.3267369033225763e-05
863,3.7309369537643505e-05
864,0.0004921263429261462
865,0.00257187322085844
866,4.795355206133208e-05
867,0.001373737581262697
868,0.008228708214330605
869,1.5557630906279148e-07
870,4.797420803389603e-05
871,1.2511652144633359e-05
872,0.0001342251220546793
873,8.586908616580967e-07
874,0.0046805282187029375
875,0.00017802738144421246
876,0.001902306887881313
877,0.0024161792411390996
878,0.00038932905388941913
879,1.9353712859769677e-05
880,0.053571666648219246
881,0.0007692727291990789
882,0.0017801291559776502
883,0.11207211543967475
884,0.0018468073191851336
885,7.46386867198886e-05
886,7.658651374210787e-06
887,0.00012135010965871754
888,3.961311870143686e-06
889,0.00028736745055831284
890,1.5557630906279148e-07
891,0.00015232897031870906
892,0.0004072842634895185
893,8.336800116705202e-05
894,0.0014747417414671122
895,9.717309527315303e-05
896,0.0625992191140562
897,7.630596364396824e-08
898,0.06729897586150405
899,3.380170958508997e-06
900,0.00015885163228817855
901,0.024421804383363593
902,1.8753278920083276e-05
903,0.0007797905045437157
904,0.0032472538017291777
905,0.0776769688441004
906,8.37659220132595e-06
907,0.006276732491151838
908,0.00018476217982950962
909,0.00024667212598953155
910,1.889229761551947e-05
911,1.8803654325773501e-06
912,1.186424589943769e-05
913,0.00013108068270842273
914,0.004431947375414927
915,0.00038400705209725724
916,2.5206667364326957e-05
917,2.287026493326603e-05
918,0.00012084877536890757
919,3.4404181192195136e-09
920,0.01087465955500007
921,0.00857261975067716
922,4.039989911754027e-06
923,2.57399985850277e-05
924,8.058210394257077e-07
925,0.001438329850773851
926,3.4404181192195136e-09
927,0.0021565336764051805
928,0.00113812915748252
929,0.005175632115333896
930,0.22412585405533367
931,0.00040294218656190134
932,0.0776769688441004
933,8.336800116705202e-05
934,1.3686724260846097e-08
935,1.230759815982491e-05
936,0.0028203075339762597
937,3.4404181192195136e-09
938,0.0027732638325637495
939,0.019766450718850123
940,4.351566155647523e-05
941,2.4174534198566873e-09
942,2.149492326954522e-05
943,0.005943395700162415
944,0.00576846459500159
945,0.024586517407121772
946,5.177685725148435e-07
947,7.941999283092394e-06
948,8.844333682759692e-11
949,2.728553526369231e-05
950,2.6107625731512273e-06
951,0.00023399903993355877
952,2.1196874354765138e-07
953,0.00015360312218465485
954,0.013704873825398237
955,7.779294524900605e-06
956,5.54269173570373e-07
957,3.4404181192195136e-09
958,0.005477972125650966
959,0.11240249394219454
960,1.6558835456697818e-07
961,1.9747286704577197e-07
962,0.0006008462140947916
963,2.2986150897327305e-08
964,0.006277620840959116
965,1.7362879366389307e-05
966,0.00036473067036965135
967,4.1707718149376144e-09
968,0.006716641937715051
969,8.038079664094804e-11
970,2.397662247685922e-05
971,0.0004166975211953227
972,0.00010555774303401545
973,0.05004870489426986
974,0.0014042204201436233
975,0.006149751637354745
976,0.0005931073997431941
977,0.00020964386731820713
978,2.2430776959324387e-06
979,0.01320387069934247
980,5.213690405792925e-10
981,4.5766433664915715e-07
982,0.004956122328738867
983,0.0004060443700028364
984,7.372108231764542e-05
985,0.013479398267021015
986,0.00029438206729761907
987,0.00039711803088504237
988,2.4065486026196656e-05
989,0.05304370082035434
990,2.5778513223421417e-06
991,0.0005536443860964238
992,0.0023869807953721756
993,7.761950544369769e-07
994,1.6712814409200596e-05
995,3.420025925594091e-05
996,1.2682142926789392e-06
997,0.05628721774817925
998,0.0007909071215642474
999,0.000951448696837948
1000,0.01586131881605912
1001,0.00010599679483860278
1002,0.07917049447215344
1003,3.572638261918187e-08
1004,0.00010058440601797324
1005,0.0008581953718247231
1006,0.0006564670162229199
1007,1.1550188543160701e-05
1008,0.05916234051799123
1009,0.004986876565635213
1010,5.7922836601389204e-05
1011,0.0001285764141703289
1012,5.445056206981747e-06
1013,0.0042625339327537985
1014,0.0003289982373914332
1015,1.7026712628505972e-05
1016,0.037543079875315015
1017,0.0019185945414386925
1018,5.681847168277085e-07
1019,5.7366881845396645e-05
1020,6.795527097148377e-05
1021,0.0014218272627639632
1022,3.8310546329496864e-05
1023,1.9745413003107895e-07
1024,9.213135972702415e-06
1025,0.04141516614650348
1026,0.0006246597590589366
1027,1.4481982160700789e-05
1028,1.7439850557203334e-08
1029,0.00012164436851123667
1030,0.0570981021656154
1031,0.0005514299155211424
1032,0.0016436094622389445
1033,4.614796057187982e-08
1034,0.03084523534260874
1035,7.692248144832108e-08
1036,0.00145867684752042
1037,1.6995050485138486e-05
1038,0.0005044533005829104
1039,3.970832559571277e-05
1040,0.009661447557492807
1041,0.0004964805696847613
1042,0.0001937235155105664
1043,3.382812469259588e-05
1044,3.009418831767143e-05
1045,0.00015044428813652423
1046,4.57681074534742e-06
1047,6.030212056264599e-09
1048,0.0776769688441004
1049,7.127903373600484e-05
1050,0.0017252504394982316
1051,0.0005918066563628429
1052,2.7960285283465464e-05
1053,1.3502183478695343e-06
1054,0.005846077653243596
1055,0.00035020051001852844
1056,1.310097267829012e-05
1057,2.7572355232669306e-05
1058,0.00011062311668821814
1059,0.00017707017026373595
1060,0.04500360986568316
1061,0.004660238458234898
1062,0.0018905645583271655
1063,0.0003651652975666241
1064,1.846155397761219e-06
1065,7.733756291010247e-09
1066,7.609628275330537e-05
1067,0.00015822787215944697
1068,0.0007693283268210821
1069,4.203137743159803e-05
1070,5.265323595476012e-08
1071,0.024466805080740426
1072,0.0012456931774029595
1073,2.3527322155936703e-05
1074,2.0728823405599284e-05
1075,0.014849830726929957
1076,0.013970877085507287
1077,0.02612929243928933
1078,4.36682791582116e-08
1079,4.1859564952662975e-06
1080,0.0732775711223437
1081,1.5519297201099805e-05
1082,0.0032051890412099814
1083,2.3583326478148026e-08
1084,5.066571278142101e-06
1085,0.00022047308925860764
1086,0.03461081905349276
1087,0.00415572500302509
1088,1.0440121212764166e-05
1089,4.024360539814523e-05
1090,5.9011917292560234e-09
1091,0.00042582898716267404
1092,0.00017635376947734463
1093,0.025428351991353137
1094,0.008543446112400915
1095,0.001150291122971403
1096,2.8627585148504174e-05
1097,0.002088729356222857
1098,2.270557320931274e-06
1099,0.005097880035441733
1100,5.071906582030531e-05
1101,0.00661320529687919
1102,0.0003953186351443204
1103,3.3650040639082705e-06
1104,0.0002688490804189941
1105,0.0006700181825088539
1106,2.211087691951963e-05
1107,0.014265899430766038
1108,0.0008263866845778492
1109,6.493815451717462e-09
1110,1.1569128010464063e-05
1111,0.0014331180058791866
1112,5.623665878711559e-05
1113,0.0007244944678049923
1114,9.260854374381145e-06
1115,5.0422266007730875e-06
1116,9.767857582559146e-05
1117,0.0001566624226008371
1118,0.000905311433213022
1119,0.00036979558582379347
1120,5.0422266007730875e-06
1121,5.0422266007730875e-06
